coronal,sagittal,transversal
"(238, 158, 6)","(161, 161, 14)","(237, 196, 21)"
"(269, 125, 3)","(153, 144, 11)","(270, 161, 22)"
"(255, 153, 4)","(167, 155, 13)","(255, 165, 21)"
"(253, 170, 5)","(160, 173, 12)","(254, 177, 19)"
"(289, 150, 4)","(180, 148, 9)","(291, 174, 21)"
"(238, 140, 4)","(139, 148, 13)","(238, 152, 20)"
"(232, 139, 5)","(135, 136, 13)","(231, 169, 22)"
"(296, 171, 4)","(87, 177, 9)","(297, 142, 21)"
"(252, 147, 5)","(138, 151, 13)","(252, 170, 23)"
"(283, 159, 5)","(175, 162, 9)","(284, 164, 22)"
"(269, 127, 5)","(158, 132, 11)","(270, 170, 22)"
"(260, 103, 4)","(162, 106, 12)","(260, 162, 26)"
"(250, 116, 4)","(138, 100, 12)","(264, 124, 25)"
"(275, 150, 3)","(174, 153, 10)","(295, 172, 22)"
"(298, 126, 2)","(147, 133, 8)","(289, 128, 26)"
"(205, 113, 3)","(127, 118, 17)","(203, 112, 23)"
"(204, 91, 3)","(160, 94, 17)","(202, 161, 27)"
"(306, 154, 6)","(182, 154, 7)","(308, 167, 21)"
"(240, 130, 6)","(146, 135, 14)","(240, 190, 22)"
"(280, 159, 6)","(119, 162, 10)","(296, 143, 19)"
"(293, 146, 5)","(157, 154, 7)","(295, 138, 22)"
"(205, 107, 3)","(127, 96, 17)","(203, 141, 23)"
"(233, 96, 4)","(132, 95, 13)","(233, 161, 24)"
"(250, 85, 6)","(144, 92, 13)","(250, 187, 25)"
"(287, 165, 4)","(131, 169, 8)","(288, 151, 20)"
"(294, 129, 5)","(169, 148, 8)","(302, 165, 22)"
"(214, 145, 3)","(134, 150, 16)","(213, 148, 24)"
"(285, 126, 4)","(153, 121, 9)","(286, 150, 23)"
"(289, 150, 3)","(158, 154, 9)","(291, 140, 23)"
"(274, 127, 7)","(105, 131, 11)","(275, 154, 23)"
"(238, 157, 3)","(148, 164, 13)","(238, 140, 18)"
"(221, 73, 3)","(146, 73, 15)","(219, 128, 26)"
"(266, 143, 5)","(120, 145, 12)","(268, 122, 23)"
"(327, 103, 5)","(113, 102, 8)","(332, 162, 25)"
"(220, 111, 3)","(99, 119, 16)","(219, 149, 25)"
"(240, 120, 5)","(170, 127, 14)","(239, 158, 22)"
"(284, 173, 6)","(165, 179, 9)","(285, 171, 21)"
"(313, 81, 3)","(138, 85, 5)","(316, 145, 26)"
"(293, 170, 5)","(121, 170, 10)","(285, 155, 19)"
"(230, 159, 4)","(158, 167, 14)","(230, 162, 23)"
"(207, 102, 2)","(154, 109, 16)","(205, 148, 26)"
"(216, 111, 5)","(154, 110, 16)","(215, 169, 23)"
"(275, 126, 4)","(165, 133, 8)","(279, 167, 23)"
"(267, 102, 5)","(159, 103, 10)","(270, 151, 26)"
"(250, 120, 4)","(148, 126, 13)","(250, 161, 24)"
"(261, 169, 5)","(172, 172, 12)","(260, 177, 21)"
"(260, 156, 5)","(175, 159, 12)","(260, 177, 21)"
"(231, 129, 3)","(162, 134, 14)","(230, 165, 24)"
"(217, 119, 6)","(111, 127, 16)","(215, 156, 23)"
"(254, 145, 4)","(141, 137, 11)","(221, 133, 20)"
"(292, 174, 5)","(129, 177, 8)","(291, 135, 19)"
"(206, 159, 4)","(152, 158, 16)","(204, 166, 19)"
"(193, 126, 5)","(99, 109, 17)","(181, 152, 20)"
"(261, 161, 5)","(111, 165, 12)","(262, 151, 20)"
"(250, 156, 3)","(142, 180, 12)","(249, 158, 22)"
"(291, 149, 4)","(101, 148, 8)","(293, 154, 20)"
"(239, 175, 5)","(175, 177, 14)","(238, 111, 19)"
"(261, 157, 5)","(168, 157, 11)","(261, 192, 21)"
"(209, 158, 4)","(181, 161, 16)","(199, 141, 21)"
"(311, 122, 3)","(164, 126, 7)","(313, 157, 22)"
"(231, 145, 3)","(166, 146, 14)","(255, 154, 21)"
"(228, 168, 5)","(119, 172, 15)","(227, 144, 23)"
"(223, 134, 3)","(137, 147, 16)","(221, 161, 22)"
"(310, 161, 2)","(150, 170, 7)","(313, 155, 22)"
"(252, 148, 3)","(131, 143, 12)","(250, 151, 21)"
"(214, 141, 4)","(121, 144, 16)","(216, 132, 21)"
"(272, 145, 6)","(157, 143, 10)","(273, 184, 21)"
"(219, 160, 4)","(153, 168, 16)","(217, 162, 23)"
"(261, 162, 4)","(144, 172, 11)","(261, 158, 18)"
"(279, 152, 4)","(135, 156, 10)","(281, 168, 22)"
"(305, 157, 3)","(141, 140, 7)","(307, 151, 22)"
"(293, 149, 3)","(146, 156, 8)","(295, 159, 23)"
"(277, 155, 5)","(128, 155, 11)","(278, 187, 20)"
"(233, 191, 4)","(156, 214, 12)","(253, 141, 19)"
"(303, 143, 2)","(133, 152, 6)","(305, 137, 23)"
"(260, 167, 6)","(119, 174, 12)","(260, 154, 18)"
"(288, 146, 4)","(106, 156, 8)","(289, 137, 20)"
"(242, 178, 4)","(175, 178, 14)","(242, 173, 20)"
"(281, 171, 4)","(152, 175, 9)","(284, 156, 21)"
"(231, 163, 4)","(150, 168, 14)","(229, 151, 18)"
"(294, 163, 6)","(144, 165, 8)","(296, 163, 20)"
"(266, 155, 3)","(153, 157, 12)","(265, 159, 21)"
"(227, 138, 4)","(127, 136, 14)","(226, 146, 21)"
"(211, 165, 6)","(146, 168, 16)","(217, 156, 20)"
"(182, 139, 3)","(152, 146, 19)","(179, 154, 22)"
"(231, 173, 5)","(172, 178, 14)","(230, 168, 21)"
"(282, 96, 5)","(174, 103, 9)","(283, 164, 23)"
"(237, 153, 6)","(107, 156, 13)","(237, 132, 22)"
"(240, 197, 3)","(159, 201, 13)","(239, 157, 16)"
"(280, 129, 7)","(162, 129, 9)","(292, 182, 19)"
"(262, 140, 7)","(170, 142, 11)","(264, 181, 19)"
"(260, 160, 4)","(121, 167, 11)","(286, 168, 20)"
"(288, 135, 4)","(150, 142, 9)","(289, 164, 22)"
"(332, 130, 5)","(149, 151, 4)","(340, 153, 21)"
"(240, 127, 3)","(165, 127, 13)","(239, 164, 23)"
"(204, 117, 4)","(139, 130, 17)","(202, 167, 23)"
"(259, 165, 6)","(143, 170, 11)","(258, 146, 21)"
"(228, 132, 4)","(101, 132, 14)","(227, 165, 23)"
"(270, 158, 4)","(177, 160, 11)","(270, 174, 20)"
"(283, 148, 3)","(107, 145, 9)","(280, 123, 21)"
"(260, 194, 4)","(160, 189, 12)","(260, 168, 17)"
"(283, 231, 6)","(129, 235, 9)","(288, 146, 16)"
"(223, 153, 3)","(161, 155, 16)","(222, 160, 21)"
"(271, 155, 4)","(122, 159, 10)","(270, 122, 22)"
"(293, 130, 4)","(159, 132, 8)","(293, 181, 23)"
"(226, 180, 6)","(142, 181, 14)","(225, 133, 20)"
"(291, 162, 7)","(164, 161, 10)","(292, 202, 20)"
"(273, 164, 4)","(148, 164, 10)","(274, 154, 21)"
"(205, 126, 4)","(133, 134, 17)","(203, 118, 21)"
"(281, 145, 4)","(96, 158, 9)","(282, 169, 19)"
"(240, 178, 4)","(147, 181, 13)","(239, 156, 18)"
"(260, 146, 5)","(129, 148, 11)","(263, 182, 20)"
"(272, 144, 4)","(166, 146, 10)","(273, 166, 21)"
"(254, 154, 5)","(138, 162, 12)","(254, 149, 22)"
"(257, 147, 4)","(105, 148, 11)","(256, 145, 21)"
"(246, 186, 5)","(133, 189, 12)","(247, 132, 17)"
"(289, 136, 4)","(160, 140, 9)","(291, 142, 21)"
"(319, 161, 5)","(139, 155, 6)","(321, 138, 19)"
"(312, 156, 4)","(145, 161, 6)","(312, 176, 22)"
"(283, 150, 5)","(127, 152, 9)","(284, 168, 19)"
"(221, 140, 2)","(136, 133, 17)","(183, 159, 21)"
"(277, 124, 4)","(143, 131, 10)","(278, 169, 21)"
"(269, 131, 5)","(159, 139, 11)","(275, 171, 23)"
"(239, 135, 6)","(143, 136, 14)","(238, 158, 20)"
"(219, 131, 4)","(156, 134, 15)","(218, 160, 21)"
"(240, 118, 2)","(146, 122, 13)","(239, 139, 23)"
"(289, 136, 3)","(158, 139, 8)","(290, 162, 21)"
"(240, 152, 4)","(162, 155, 14)","(240, 160, 21)"
"(238, 157, 5)","(169, 161, 13)","(238, 162, 21)"
"(289, 135, 4)","(132, 130, 9)","(290, 149, 22)"
"(254, 194, 5)","(160, 201, 11)","(252, 147, 18)"
"(250, 146, 3)","(160, 151, 13)","(250, 171, 23)"
"(291, 126, 2)","(141, 132, 8)","(292, 152, 21)"
"(272, 175, 4)","(169, 161, 11)","(272, 150, 18)"
"(285, 138, 4)","(159, 140, 9)","(286, 151, 20)"
"(283, 169, 4)","(157, 173, 9)","(285, 145, 20)"
"(256, 179, 2)","(141, 191, 14)","(262, 128, 20)"
"(227, 152, 2)","(156, 152, 14)","(226, 153, 21)"
"(221, 169, 4)","(154, 176, 15)","(248, 144, 20)"
"(288, 151, 2)","(137, 152, 9)","(290, 143, 22)"
"(233, 170, 6)","(115, 171, 15)","(232, 159, 20)"
"(249, 166, 4)","(142, 167, 13)","(245, 161, 19)"
"(241, 95, 5)","(153, 102, 14)","(241, 183, 28)"
"(293, 144, 4)","(139, 155, 9)","(305, 138, 20)"
"(283, 108, 3)","(150, 109, 10)","(282, 154, 27)"
"(272, 137, 5)","(170, 141, 10)","(272, 154, 20)"
"(239, 166, 5)","(141, 167, 14)","(239, 128, 21)"
"(223, 86, 4)","(141, 95, 16)","(222, 162, 28)"
"(297, 94, 5)","(154, 84, 8)","(299, 181, 25)"
"(310, 127, 5)","(90, 133, 8)","(315, 96, 22)"
"(241, 173, 1)","(126, 184, 12)","(240, 112, 20)"
"(269, 86, 5)","(130, 87, 11)","(270, 158, 28)"
"(301, 133, 2)","(124, 142, 8)","(298, 138, 24)"
"(191, 108, 5)","(135, 114, 18)","(189, 153, 23)"
"(298, 121, 3)","(155, 137, 8)","(301, 147, 23)"
"(191, 80, 4)","(161, 80, 18)","(189, 163, 28)"
"(250, 85, 5)","(175, 92, 13)","(250, 193, 27)"
"(217, 152, 4)","(140, 136, 15)","(215, 150, 22)"
"(221, 95, 3)","(148, 100, 15)","(219, 151, 27)"
"(211, 76, 4)","(153, 75, 16)","(209, 182, 26)"
"(221, 59, 8)","(150, 63, 14)","(215, 175, 31)"
"(305, 140, 6)","(158, 140, 7)","(311, 159, 20)"
"(283, 146, 4)","(156, 152, 9)","(285, 144, 19)"
"(219, 155, 5)","(138, 143, 14)","(220, 162, 20)"
"(266, 40, 5)","(141, 43, 12)","(264, 160, 30)"
"(214, 126, 5)","(119, 126, 16)","(212, 151, 25)"
"(263, 61, 3)","(158, 77, 11)","(268, 154, 29)"
"(294, 165, 4)","(150, 168, 8)","(296, 145, 21)"
"(242, 151, 5)","(172, 153, 14)","(241, 188, 22)"
"(282, 73, 2)","(150, 77, 8)","(283, 138, 26)"
"(278, 133, 3)","(160, 135, 10)","(279, 149, 21)"
"(287, 78, 6)","(136, 71, 9)","(282, 140, 29)"
"(227, 145, 6)","(103, 146, 14)","(226, 161, 22)"
"(294, 149, 3)","(153, 152, 8)","(296, 158, 22)"
"(214, 178, 4)","(162, 183, 16)","(212, 168, 21)"
"(186, 90, 4)","(119, 83, 18)","(184, 181, 26)"
"(287, 122, 4)","(148, 128, 9)","(289, 162, 20)"
"(288, 67, 4)","(112, 74, 9)","(290, 114, 28)"
"(221, 115, 2)","(141, 124, 15)","(219, 146, 25)"
"(305, 93, 5)","(168, 99, 7)","(308, 165, 25)"
"(287, 87, 3)","(133, 85, 9)","(289, 144, 25)"
"(276, 116, 5)","(137, 106, 10)","(276, 170, 25)"
"(223, 122, 5)","(105, 111, 16)","(222, 161, 22)"
"(271, 141, 5)","(130, 146, 10)","(261, 119, 22)"
"(271, 124, 4)","(153, 116, 10)","(272, 153, 24)"
"(229, 119, 4)","(149, 127, 14)","(228, 167, 23)"
"(272, 91, 7)","(155, 95, 10)","(273, 196, 24)"
"(288, 96, 5)","(172, 96, 9)","(289, 181, 26)"
"(188, 110, 3)","(131, 120, 18)","(185, 164, 24)"
"(205, 115, 3)","(147, 124, 15)","(204, 146, 24)"
"(224, 197, 3)","(107, 196, 14)","(217, 128, 19)"
"(259, 169, 5)","(149, 162, 12)","(268, 175, 21)"
"(329, 133, 2)","(136, 145, 5)","(323, 132, 26)"
"(293, 88, 3)","(158, 93, 9)","(288, 159, 25)"
"(240, 141, 6)","(175, 144, 14)","(240, 172, 22)"
"(232, 135, 5)","(173, 139, 15)","(231, 173, 22)"
"(278, 154, 5)","(116, 155, 10)","(279, 145, 25)"
"(300, 118, 2)","(149, 121, 8)","(301, 146, 24)"
"(244, 213, 5)","(161, 230, 11)","(248, 156, 18)"
"(306, 105, 6)","(117, 121, 7)","(308, 172, 22)"
"(368, 160, 6)","(203, 163, 1)","(372, 160, 19)"
"(336, 147, 4)","(128, 143, 8)","(315, 116, 22)"
"(319, 102, 3)","(145, 109, 6)","(322, 141, 26)"
"(302, 93, 3)","(162, 93, 7)","(304, 161, 25)"
"(294, 126, 2)","(118, 133, 8)","(296, 111, 20)"
"(288, 166, 4)","(133, 169, 9)","(289, 132, 20)"
"(260, 159, 4)","(166, 162, 12)","(260, 160, 19)"
"(278, 156, 5)","(177, 157, 10)","(279, 174, 23)"
"(206, 97, 6)","(149, 100, 17)","(205, 201, 27)"
"(287, 131, 4)","(128, 131, 9)","(284, 130, 21)"
"(242, 101, 4)","(138, 152, 14)","(241, 162, 24)"
"(214, 130, 4)","(156, 136, 16)","(212, 174, 25)"
"(207, 106, 4)","(130, 106, 18)","(197, 155, 24)"
"(283, 109, 1)","(122, 114, 9)","(284, 138, 25)"
"(328, 184, 4)","(162, 193, 5)","(331, 162, 18)"
"(261, 199, 8)","(148, 196, 11)","(260, 142, 20)"
"(226, 128, 4)","(146, 128, 16)","(215, 141, 20)"
"(250, 147, 4)","(165, 152, 13)","(250, 163, 21)"
"(280, 152, 6)","(171, 156, 10)","(280, 174, 19)"
"(194, 164, 5)","(146, 164, 18)","(191, 151, 20)"
"(223, 140, 3)","(146, 143, 16)","(222, 157, 23)"
"(201, 154, 3)","(161, 155, 17)","(199, 155, 20)"
"(229, 147, 4)","(161, 152, 14)","(228, 162, 23)"
"(196, 164, 4)","(134, 177, 17)","(191, 155, 20)"
"(207, 178, 6)","(179, 156, 13)","(216, 164, 20)"
"(209, 115, 5)","(145, 117, 16)","(206, 166, 25)"
"(278, 141, 3)","(149, 136, 8)","(278, 162, 23)"
"(281, 129, 5)","(166, 128, 9)","(282, 158, 25)"
"(205, 130, 2)","(142, 133, 17)","(199, 130, 21)"
"(278, 140, 3)","(156, 142, 10)","(279, 154, 21)"
"(250, 147, 4)","(160, 152, 13)","(250, 166, 23)"
"(293, 172, 5)","(98, 174, 8)","(295, 165, 20)"
"(300, 125, 4)","(127, 125, 8)","(309, 118, 23)"
"(287, 156, 3)","(159, 159, 9)","(289, 149, 23)"
"(250, 156, 3)","(165, 160, 13)","(250, 158, 21)"
"(283, 129, 5)","(167, 133, 9)","(285, 160, 21)"
"(225, 138, 4)","(147, 139, 14)","(227, 130, 21)"
"(223, 137, 3)","(150, 139, 14)","(224, 159, 23)"
"(278, 183, 5)","(149, 158, 9)","(280, 178, 20)"
"(289, 207, 4)","(171, 211, 9)","(291, 163, 16)"
"(254, 174, 6)","(167, 171, 12)","(250, 167, 19)"
"(223, 168, 7)","(131, 168, 14)","(219, 198, 19)"
"(231, 129, 3)","(145, 132, 14)","(230, 153, 23)"
"(224, 144, 4)","(136, 150, 14)","(221, 131, 22)"
"(244, 157, 6)","(149, 160, 13)","(245, 157, 20)"
"(219, 128, 5)","(129, 131, 14)","(226, 156, 21)"
"(264, 144, 7)","(178, 128, 11)","(264, 185, 21)"
"(221, 151, 3)","(147, 155, 15)","(219, 156, 20)"
"(246, 135, 4)","(137, 138, 13)","(229, 121, 22)"
"(260, 169, 5)","(172, 162, 12)","(260, 183, 19)"
"(207, 143, 4)","(134, 155, 16)","(206, 173, 23)"
"(249, 140, 3)","(154, 142, 12)","(249, 162, 20)"
"(208, 130, 3)","(120, 115, 16)","(206, 155, 21)"
"(250, 134, 4)","(128, 158, 12)","(249, 135, 21)"
"(279, 141, 4)","(169, 142, 10)","(279, 172, 23)"
"(240, 173, 4)","(162, 180, 14)","(240, 172, 21)"
"(309, 135, 2)","(149, 147, 7)","(306, 143, 21)"
"(240, 97, 3)","(137, 107, 14)","(240, 150, 23)"
"(306, 140, 4)","(173, 157, 6)","(308, 169, 22)"
"(238, 181, 6)","(183, 184, 13)","(239, 169, 19)"
"(253, 160, 4)","(125, 158, 13)","(212, 144, 20)"
"(250, 124, 4)","(150, 128, 13)","(250, 147, 21)"
"(201, 139, 4)","(160, 128, 17)","(199, 148, 21)"
"(211, 148, 4)","(182, 138, 16)","(209, 165, 19)"
"(211, 136, 5)","(166, 140, 16)","(209, 160, 23)"
"(270, 162, 2)","(150, 168, 11)","(270, 150, 20)"
"(272, 170, 6)","(156, 180, 10)","(273, 180, 18)"
"(279, 152, 6)","(152, 153, 10)","(276, 176, 20)"
"(325, 137, 2)","(143, 148, 6)","(327, 141, 23)"
"(223, 144, 5)","(157, 153, 16)","(222, 181, 20)"
"(270, 175, 6)","(176, 178, 11)","(270, 180, 20)"
"(247, 148, 5)","(130, 148, 12)","(247, 158, 19)"
"(269, 130, 2)","(139, 128, 11)","(269, 158, 22)"
"(219, 99, 4)","(143, 109, 15)","(217, 164, 24)"
"(160, 74, 3)","(146, 92, 21)","(156, 148, 26)"
"(217, 117, 5)","(140, 115, 15)","(209, 160, 25)"
"(201, 119, 5)","(154, 115, 17)","(203, 173, 21)"
"(261, 110, 3)","(134, 111, 11)","(261, 131, 26)"
"(291, 129, 3)","(158, 131, 9)","(292, 158, 24)"
"(201, 105, 6)","(137, 120, 17)","(192, 155, 24)"
"(289, 156, 4)","(153, 160, 9)","(290, 159, 21)"
"(276, 89, 3)","(149, 102, 10)","(274, 147, 27)"
"(194, 107, 2)","(138, 109, 18)","(191, 147, 24)"
"(231, 144, 5)","(141, 147, 14)","(230, 158, 22)"
"(214, 127, 1)","(128, 123, 16)","(212, 136, 22)"
"(286, 119, 6)","(145, 121, 9)","(292, 151, 23)"
"(287, 86, 3)","(151, 92, 9)","(289, 156, 26)"
"(234, 91, 3)","(162, 97, 16)","(228, 142, 26)"
"(216, 108, 3)","(154, 117, 16)","(214, 154, 24)"
"(223, 133, 5)","(94, 133, 16)","(222, 156, 20)"
"(287, 118, 1)","(146, 118, 9)","(289, 142, 22)"
"(229, 121, 4)","(171, 126, 14)","(228, 173, 24)"
"(299, 92, 5)","(129, 96, 8)","(301, 127, 25)"
"(233, 121, 3)","(151, 119, 13)","(235, 143, 23)"
"(224, 69, 2)","(139, 79, 14)","(216, 124, 27)"
"(219, 136, 6)","(87, 139, 15)","(181, 177, 23)"
"(236, 92, 5)","(128, 106, 14)","(233, 186, 24)"
"(280, 101, 6)","(169, 107, 10)","(280, 161, 23)"
"(221, 148, 4)","(139, 151, 14)","(210, 132, 22)"
"(223, 129, 2)","(140, 132, 16)","(222, 136, 27)"
"(250, 90, 5)","(167, 92, 13)","(250, 176, 27)"
"(249, 126, 5)","(154, 117, 12)","(249, 163, 23)"
"(216, 111, 4)","(166, 113, 16)","(215, 156, 24)"
"(231, 95, 9)","(157, 102, 15)","(230, 220, 27)"
"(230, 157, 3)","(119, 156, 14)","(229, 162, 21)"
"(224, 180, 4)","(142, 182, 14)","(225, 140, 20)"
"(239, 85, 5)","(114, 86, 14)","(238, 133, 27)"
"(210, 124, 3)","(123, 135, 17)","(208, 157, 23)"
"(251, 61, 2)","(153, 52, 13)","(251, 146, 28)"
"(272, 153, 4)","(105, 155, 10)","(273, 158, 20)"
"(313, 154, 5)","(136, 144, 6)","(316, 169, 22)"
"(333, 114, 5)","(157, 129, 5)","(337, 183, 22)"
"(234, 101, 5)","(148, 97, 13)","(240, 142, 23)"
"(194, 146, 3)","(145, 147, 18)","(191, 153, 23)"
"(280, 102, 5)","(180, 105, 10)","(283, 180, 25)"
"(221, 72, 3)","(165, 74, 15)","(202, 167, 28)"
"(221, 83, 5)","(122, 82, 14)","(226, 148, 26)"
"(289, 96, 2)","(141, 107, 9)","(291, 135, 27)"
"(238, 133, 5)","(158, 133, 13)","(239, 172, 21)"
"(269, 39, 3)","(144, 48, 10)","(268, 150, 29)"
"(213, 90, 3)","(152, 100, 16)","(211, 160, 27)"
"(179, 137, 4)","(158, 136, 19)","(176, 154, 23)"
"(223, 222, 6)","(161, 182, 14)","(234, 158, 17)"
"(280, 151, 4)","(168, 157, 10)","(281, 150, 24)"
"(259, 90, 4)","(159, 98, 12)","(269, 161, 26)"
"(299, 95, 5)","(140, 69, 7)","(300, 168, 26)"
"(251, 80, 5)","(157, 79, 12)","(246, 154, 28)"
"(212, 71, 6)","(118, 81, 16)","(210, 170, 26)"
"(283, 81, 5)","(159, 67, 10)","(287, 123, 28)"
"(284, 152, 7)","(155, 157, 8)","(284, 194, 20)"
"(210, 36, 5)","(105, 44, 15)","(217, 141, 28)"
"(281, 150, 4)","(162, 157, 10)","(282, 159, 22)"
"(241, 61, 5)","(159, 60, 14)","(240, 174, 28)"
"(276, 94, 6)","(128, 89, 10)","(269, 169, 25)"
"(277, 161, 6)","(115, 163, 10)","(279, 176, 19)"
"(279, 81, 4)","(154, 81, 10)","(280, 170, 29)"
"(243, 159, 7)","(103, 160, 13)","(240, 170, 22)"
"(249, 69, 5)","(142, 68, 13)","(249, 166, 28)"
"(261, 98, 3)","(166, 107, 12)","(261, 163, 27)"
"(254, 58, 4)","(139, 52, 12)","(253, 136, 28)"
"(280, 62, 4)","(162, 65, 10)","(281, 169, 27)"
"(269, 86, 3)","(151, 90, 11)","(270, 160, 28)"
"(233, 104, 4)","(157, 106, 15)","(231, 170, 25)"
"(261, 97, 5)","(167, 88, 11)","(257, 175, 24)"
"(227, 90, 3)","(136, 94, 14)","(226, 135, 26)"
"(217, 148, 5)","(129, 153, 16)","(216, 158, 20)"
"(233, 218, 4)","(164, 221, 15)","(232, 173, 16)"
"(306, 139, 3)","(153, 134, 8)","(307, 142, 23)"
"(324, 35, 5)","(138, 28, 5)","(326, 161, 33)"
"(235, 171, 4)","(115, 176, 13)","(239, 138, 16)"
"(238, 155, 5)","(145, 157, 14)","(174, 155, 20)"
"(220, 151, 4)","(133, 151, 16)","(213, 122, 23)"
"(242, 158, 7)","(124, 142, 14)","(241, 175, 19)"
"(247, 156, 6)","(184, 158, 14)","(245, 175, 20)"
"(238, 156, 4)","(162, 160, 13)","(238, 163, 20)"
"(303, 150, 2)","(88, 157, 7)","(299, 114, 21)"
"(261, 170, 6)","(167, 151, 11)","(261, 169, 20)"
"(260, 130, 4)","(136, 131, 12)","(260, 132, 21)"
"(241, 150, 4)","(168, 153, 14)","(241, 163, 22)"
"(260, 162, 1)","(142, 166, 11)","(260, 139, 23)"
"(238, 144, 6)","(111, 146, 13)","(231, 151, 21)"
"(254, 146, 3)","(138, 156, 13)","(267, 131, 21)"
"(250, 143, 1)","(141, 153, 13)","(250, 134, 22)"
"(223, 143, 3)","(160, 145, 16)","(222, 156, 21)"
"(306, 146, 4)","(168, 149, 7)","(308, 172, 21)"
"(271, 145, 3)","(123, 180, 10)","(272, 140, 19)"
"(250, 141, 3)","(152, 146, 13)","(250, 123, 22)"
"(280, 133, 2)","(136, 139, 10)","(277, 144, 21)"
"(291, 155, 4)","(131, 159, 8)","(293, 158, 20)"
"(274, 181, 7)","(158, 182, 10)","(277, 158, 19)"
"(196, 151, 3)","(135, 154, 18)","(194, 156, 22)"
"(218, 173, 4)","(147, 181, 15)","(229, 135, 20)"
"(242, 163, 5)","(82, 165, 14)","(241, 166, 18)"
"(193, 184, 6)","(120, 184, 18)","(196, 150, 19)"
"(223, 136, 3)","(166, 138, 16)","(205, 167, 23)"
"(223, 140, 4)","(174, 140, 16)","(222, 170, 23)"
"(286, 161, 2)","(149, 163, 9)","(286, 145, 21)"
"(294, 145, 3)","(144, 149, 8)","(290, 142, 24)"
"(231, 161, 3)","(157, 165, 14)","(229, 131, 20)"
"(315, 151, 4)","(162, 157, 6)","(318, 158, 23)"
"(280, 164, 4)","(174, 168, 10)","(281, 165, 20)"
"(289, 153, 4)","(147, 147, 9)","(279, 129, 20)"
"(184, 109, 3)","(156, 115, 18)","(188, 129, 24)"
"(188, 124, 5)","(125, 114, 18)","(185, 162, 23)"
"(201, 106, 6)","(120, 117, 17)","(198, 145, 25)"
"(294, 94, 4)","(122, 97, 8)","(298, 126, 25)"
"(289, 102, 5)","(191, 112, 9)","(291, 158, 24)"
"(221, 119, 3)","(159, 125, 15)","(219, 167, 24)"
"(262, 125, 4)","(153, 110, 10)","(281, 171, 24)"
"(286, 121, 5)","(140, 124, 9)","(286, 137, 24)"
"(238, 126, 5)","(163, 133, 13)","(238, 165, 20)"
"(272, 154, 4)","(154, 155, 10)","(273, 153, 22)"
"(301, 122, 5)","(127, 125, 8)","(300, 133, 26)"
"(289, 133, 4)","(166, 142, 9)","(291, 164, 24)"
"(275, 124, 3)","(151, 131, 11)","(275, 145, 24)"
"(220, 119, 2)","(116, 131, 16)","(213, 137, 24)"
"(216, 130, 4)","(155, 116, 15)","(216, 158, 22)"
"(227, 106, 4)","(149, 124, 14)","(226, 136, 25)"
"(289, 136, 3)","(150, 140, 9)","(291, 149, 21)"
"(294, 83, 4)","(143, 91, 8)","(296, 147, 27)"
"(283, 106, 2)","(122, 119, 9)","(284, 136, 25)"
"(243, 101, 4)","(158, 107, 14)","(244, 163, 24)"
"(171, 65, 6)","(155, 74, 20)","(168, 171, 27)"
"(226, 158, 5)","(160, 157, 14)","(226, 166, 20)"
"(260, 70, 5)","(163, 74, 12)","(260, 156, 24)"
"(274, 130, 3)","(136, 124, 10)","(275, 154, 23)"
"(227, 119, 4)","(148, 126, 14)","(225, 172, 25)"
"(227, 139, 5)","(168, 144, 14)","(226, 167, 22)"
"(283, 138, 3)","(154, 150, 9)","(287, 150, 23)"
"(216, 123, 5)","(140, 127, 16)","(215, 172, 25)"
"(194, 103, 2)","(133, 107, 18)","(191, 140, 24)"
"(218, 128, 2)","(144, 125, 15)","(216, 132, 26)"
"(324, 114, 4)","(98, 114, 6)","(321, 96, 26)"
"(307, 89, 3)","(126, 92, 7)","(307, 138, 26)"
"(272, 91, 5)","(166, 95, 10)","(273, 171, 25)"
"(280, 102, 3)","(156, 107, 10)","(281, 150, 26)"
"(280, 155, 4)","(139, 163, 10)","(281, 171, 21)"
"(205, 97, 4)","(144, 94, 17)","(203, 149, 23)"
"(231, 149, 4)","(153, 157, 14)","(230, 172, 21)"
"(231, 157, 4)","(171, 155, 14)","(230, 155, 22)"
"(294, 62, 6)","(177, 68, 8)","(296, 187, 25)"
"(172, 139, 5)","(126, 139, 17)","(197, 111, 23)"
"(282, 155, 6)","(160, 156, 9)","(283, 148, 22)"
"(263, 131, 5)","(155, 125, 11)","(262, 166, 23)"
"(238, 132, 4)","(144, 135, 13)","(238, 157, 24)"
"(322, 103, 3)","(104, 86, 8)","(326, 122, 25)"
"(231, 150, 4)","(153, 152, 14)","(230, 148, 22)"
"(303, 153, 4)","(122, 156, 8)","(300, 159, 20)"
"(229, 177, 4)","(139, 177, 13)","(228, 133, 19)"
"(238, 113, 4)","(179, 115, 13)","(238, 179, 24)"
"(220, 238, 7)","(145, 241, 16)","(185, 150, 14)"
"(250, 146, 3)","(167, 150, 12)","(250, 137, 22)"
"(227, 145, 4)","(106, 157, 14)","(226, 163, 22)"
"(277, 158, 7)","(145, 160, 11)","(275, 178, 20)"
"(294, 120, 4)","(159, 124, 8)","(296, 155, 23)"
"(250, 139, 3)","(159, 141, 13)","(250, 160, 23)"
"(250, 169, 5)","(152, 171, 13)","(250, 181, 20)"
